Date,normalized_altcoin_dollar_oi
12-05-2023,0.008028763339612714
13-05-2023,0.008097190492792247
14-05-2023,0.008304562231666262
15-05-2023,0.00848577716147743
16-05-2023,0.008793846058344665
17-05-2023,0.009103412155844126
18-05-2023,0.008877055584059337
19-05-2023,0.008986975429041814
20-05-2023,0.009078759283770589
21-05-2023,0.009055013034939488
22-05-2023,0.009296282106031915
23-05-2023,0.009342385114509839
24-05-2023,0.00927314155499913
25-05-2023,0.00936653031702297
26-05-2023,0.009486844936953573
27-05-2023,0.009648305535766849
28-05-2023,0.009747235236283873
29-05-2023,0.009634483153240305
30-05-2023,0.009948613618760475
31-05-2023,0.009805162619173507
01-06-2023,0.009977781294181972
02-06-2023,0.010294987780752142
03-06-2023,0.010263433105867173
04-06-2023,0.010485605106649866
05-06-2023,0.009208547880553437
06-06-2023,0.009322136265680167
07-06-2023,0.00912382182579867
08-06-2023,0.00920798919677278
09-06-2023,0.009448614108506153
10-06-2023,0.006957248205198207
11-06-2023,0.0070582639058990445
12-06-2023,0.00722200468548451
13-06-2023,0.007139191466995809
14-06-2023,0.006958122025403156
15-06-2023,0.007135300873329328
16-06-2023,0.0072441748672723814
17-06-2023,0.007393004636871643
18-06-2023,0.0072375313379666765
19-06-2023,0.0074020696658177254
20-06-2023,0.007727214758962718
21-06-2023,0.007873325806416363
22-06-2023,0.007758022879558314
23-06-2023,0.008062808524209318
24-06-2023,0.008020711195996072
25-06-2023,0.008172326039812208
26-06-2023,0.008298346797742545
27-06-2023,0.00858064247449879
28-06-2023,0.008095251454079628
29-06-2023,0.008509003466367187
30-06-2023,0.008580346072818101
01-07-2023,0.008912268652505256
02-07-2023,0.009139349509223784
03-07-2023,0.009327914229730809
04-07-2023,0.009254788153778462
05-07-2023,0.008969779866112892
06-07-2023,0.008762379565447054
07-07-2023,0.008946532457203504
08-07-2023,0.009076494767381888
09-07-2023,0.009057141433810227
10-07-2023,0.00884538316481911
11-07-2023,0.009159176049049369
12-07-2023,0.009101037941636683
13-07-2023,0.009389164678071821
14-07-2023,0.00897054313556578
15-07-2023,0.00945174396737172
16-07-2023,0.009454013430464482
17-07-2023,0.009492176731930639
18-07-2023,0.00938167123073862
19-07-2023,0.009587974357283313
20-07-2023,0.009695515576243072
21-07-2023,0.009854186037434329
22-07-2023,0.00955105909394879
23-07-2023,0.00953299325939781
24-07-2023,0.009116917757695187
25-07-2023,0.009458828183934391
26-07-2023,0.0094619649046757
27-07-2023,0.00955437711619767
28-07-2023,0.009724809453639275
29-07-2023,0.009927031666728947
30-07-2023,0.009743154375674025
31-07-2023,0.009705321975449916
01-08-2023,0.009766498384287654
02-08-2023,0.00970173860213461
03-08-2023,0.00987019055946816
04-08-2023,0.00984914470537228
05-08-2023,0.010071144570208827
06-08-2023,0.01002656510772146
07-08-2023,0.00987128856073879
08-08-2023,0.009682458731866397
09-08-2023,0.00971594899644993
10-08-2023,0.010038950802745573
11-08-2023,0.010341502177070895
12-08-2023,0.010572363858205144
13-08-2023,0.010223813832065099
14-08-2023,0.010333935694359257
15-08-2023,0.009559784735919294
16-08-2023,0.00896596654057989
17-08-2023,0.007648843556580006
18-08-2023,0.007555856899266025
19-08-2023,0.007667154121311858
20-08-2023,0.007718973630118311
21-08-2023,0.00776240837903758
22-08-2023,0.007759873401768935
23-08-2023,0.007840651750049957
24-08-2023,0.007872363575344547
25-08-2023,0.0077183142666755345
26-08-2023,0.007850836999161493
27-08-2023,0.008000827180268979
28-08-2023,0.007800187818470175
29-08-2023,0.007860494304860634
30-08-2023,0.007950515210281102
31-08-2023,0.007831538459285815
01-09-2023,0.00758825147116768
02-09-2023,0.007442105582317131
03-09-2023,0.007527740830227028
04-09-2023,0.0073984348292727275
05-09-2023,0.007684738567109198
06-09-2023,0.007771833694588428
07-09-2023,0.00797920009087623
08-09-2023,0.00796664374511905
09-09-2023,0.007838706768674568
10-09-2023,0.0076435336567822285
11-09-2023,0.00756258229072864
12-09-2023,0.007545357602302085
13-09-2023,0.007820228799967266
14-09-2023,0.007968759784139193
15-09-2023,0.00825055585170525
16-09-2023,0.00818258113164779
17-09-2023,0.0077728998494764855
18-09-2023,0.00785231972451097
19-09-2023,0.008109589641386649
20-09-2023,0.008164576729933853
21-09-2023,0.008183621255415703
22-09-2023,0.008341740444212497
23-09-2023,0.008327256058039008
24-09-2023,0.008275258100125107
25-09-2023,0.00852596920466608
26-09-2023,0.008709354784439668
27-09-2023,0.008612107667743422
28-09-2023,0.008737720188276527
29-09-2023,0.008875181059171325
30-09-2023,0.009055524963985257
01-10-2023,0.009201092189218775
02-10-2023,0.008860735529144587
03-10-2023,0.008587615094102205
04-10-2023,0.008510240542978633
05-10-2023,0.008528751291579317
06-10-2023,0.008760570881448049
07-10-2023,0.008716906467591141
08-10-2023,0.008762238103421622
09-10-2023,0.008364112633190772
10-10-2023,0.008407248572778117
11-10-2023,0.008573297952832013
12-10-2023,0.00866430805284249
13-10-2023,0.008622345694685308
14-10-2023,0.008889733016047577
15-10-2023,0.008775466258240218
16-10-2023,0.008596927886304373
17-10-2023,0.008627627008522298
18-10-2023,0.008541011110705616
19-10-2023,0.00862133657926899
20-10-2023,0.008861629334069197
21-10-2023,0.009173895592062577
22-10-2023,0.00931596532809471
23-10-2023,0.009379157012382034
24-10-2023,0.009109297485876987
25-10-2023,0.009555617503187815
26-10-2023,0.009499883090581028
27-10-2023,0.009445946017125825
28-10-2023,0.009680316716375101
29-10-2023,0.009860488770366646
30-10-2023,0.010046589377512603
31-10-2023,0.009856820315193922
01-11-2023,0.010027330725876488
02-11-2023,0.009671362687164616
03-11-2023,0.009859671484654314
04-11-2023,0.010177672117177546
05-11-2023,0.010061441288853513
06-11-2023,0.010510798118997692
07-11-2023,0.010259017120115324
08-11-2023,0.010576571490795232
09-11-2023,0.009438128923701798
10-11-2023,0.00984666381816349
11-11-2023,0.009981614798570486
12-11-2023,0.010061020923956153
13-11-2023,0.009555305709536022
14-11-2023,0.009465066557660357
15-11-2023,0.009904901282289144
16-11-2023,0.009556916685387828
17-11-2023,0.00938267454902122
18-11-2023,0.009186168845568997
19-11-2023,0.009438710649230858
20-11-2023,0.009377200105308
21-11-2023,0.008895245607936964
22-11-2023,0.009290405386947836
23-11-2023,0.009394758563955986
24-11-2023,0.009514176300407885
25-11-2023,0.009908236319448335
26-11-2023,0.009681823792012262
27-11-2023,0.00960393904269793
28-11-2023,0.009649941277015144
29-11-2023,0.009848875470509555
30-11-2023,0.010027228667599272
01-12-2023,0.010217610794006442
02-12-2023,0.010698483899952777
03-12-2023,0.010636018828879549
04-12-2023,0.010744726792320018
05-12-2023,0.010824070044368217
06-12-2023,0.010427957499753403
07-12-2023,0.01079685574383596
08-12-2023,0.011082399203440532
09-12-2023,0.010784457408339398
10-12-2023,0.01098294498069231
11-12-2023,0.00999139258084628
12-12-2023,0.01019410852419666
13-12-2023,0.009898370926583628
14-12-2023,0.010314052005910688
15-12-2023,0.010177531709331264
16-12-2023,0.01050062615288755
17-12-2023,0.01035562307455291
18-12-2023,0.010139930246802252
19-12-2023,0.01025844345342916
20-12-2023,0.010547380447923119
21-12-2023,0.010736034483004003
22-12-2023,0.011121082066727097
23-12-2023,0.01125913521762977
24-12-2023,0.011113517801358667
25-12-2023,0.011583522125669574
26-12-2023,0.011091923506062838
27-12-2023,0.011380617720691119
28-12-2023,0.011102703243268936
29-12-2023,0.011052658370805941
30-12-2023,0.01112321442899148
31-12-2023,0.0108848614455211
01-01-2024,0.011088544465929743
02-01-2024,0.01111991813207824
03-01-2024,0.009103843957362091
04-01-2024,0.009172149832566041
05-01-2024,0.008956248415301123
06-01-2024,0.008843465386213986
07-01-2024,0.008439346142809561
08-01-2024,0.008444033379302553
09-01-2024,0.008282402139849206
10-01-2024,0.008625028584948461
11-01-2024,0.008998004809862821
12-01-2024,0.00882873415208281
13-01-2024,0.009021035176194661
14-01-2024,0.008870685143525249
15-01-2024,0.009128674436070206
16-01-2024,0.009368229098555145
17-01-2024,0.009593372170459665
18-01-2024,0.009354336143266211
19-01-2024,0.009252533185429589
20-01-2024,0.009375422770548899
21-01-2024,0.00936770887790043
22-01-2024,0.009146382376138107
23-01-2024,0.008814419558878642
24-01-2024,0.008979323999843337
25-01-2024,0.009008566854929219
26-01-2024,0.009182764093364989
27-01-2024,0.009351850178916378
28-01-2024,0.009161987517505852
29-01-2024,0.009592208301721642
30-01-2024,0.009608470812979743
31-01-2024,0.009369249786257434
01-02-2024,0.009602175685854558
02-02-2024,0.00980782089667649
03-02-2024,0.009860126253731347
04-02-2024,0.00979339849246878
05-02-2024,0.009907313740923625
06-02-2024,0.010078879879133688
07-02-2024,0.010261723119858237
08-02-2024,0.010230825290683492
09-02-2024,0.01040746010141461
10-02-2024,0.010480124180649643
11-02-2024,0.010583135631642359
12-02-2024,0.010709308875764429
13-02-2024,0.010740665961962173
14-02-2024,0.011094299843567188
15-02-2024,0.011005438128242517
16-02-2024,0.010916271916252423
17-02-2024,0.010897925522913961
18-02-2024,0.01111331224222098
19-02-2024,0.011476472440126723
20-02-2024,0.010998989860467549
21-02-2024,0.010840381136898234
22-02-2024,0.011144091125882783
23-02-2024,0.011231495800543582
24-02-2024,0.011531761986896606
25-02-2024,0.011670529524971916
26-02-2024,0.011693583781562879
27-02-2024,0.011816353774288283
28-02-2024,0.011305854604084009
29-02-2024,0.011597948057060265
01-03-2024,0.012217913078713623
02-03-2024,0.012593336032544778
03-03-2024,0.012397527433682273
04-03-2024,0.012321059304930814
05-03-2024,0.010873772165069837
06-03-2024,0.011116739389898234
07-03-2024,0.011510956175465877
08-03-2024,0.011691829937189218
09-03-2024,0.012255053053829746
10-03-2024,0.012012628092492837
11-03-2024,0.012095673614690768
12-03-2024,0.012110069179751553
13-03-2024,0.012250128882441575
14-03-2024,0.012460734383639057
15-03-2024,0.011699505874553777
16-03-2024,0.011563652073322784
17-03-2024,0.011679004691360788
18-03-2024,0.011379252815189396
19-03-2024,0.010963383316621568
20-03-2024,0.011008794312053368
21-03-2024,0.011047938372772423
22-03-2024,0.011060652418733639
23-03-2024,0.011174268448772765
24-03-2024,0.011361646264735849
25-03-2024,0.011750556770990078
26-03-2024,0.01209874754619783
27-03-2024,0.012281365650168945
28-03-2024,0.012689596746808167
29-03-2024,0.012826900149947952
30-03-2024,0.012893772045706294
31-03-2024,0.013191744473645498
01-04-2024,0.012614919045941465
02-04-2024,0.012149826737411353
03-04-2024,0.011843327734748296
04-04-2024,0.011848296743316894
05-04-2024,0.01167279263627297
06-04-2024,0.011730745935768363
07-04-2024,0.011900669599962789
08-04-2024,0.01229671617968366
09-04-2024,0.011979281439155453
10-04-2024,0.011955778836353006
11-04-2024,0.011845700830141147
12-04-2024,0.009616704463062644
13-04-2024,0.007837362912276965
14-04-2024,0.007877431857427154
15-04-2024,0.007551562816339947
16-04-2024,0.007535848696712863
17-04-2024,0.007470017570570007
18-04-2024,0.0075850369648112126
19-04-2024,0.00768966210809671
20-04-2024,0.007954484620541212
21-04-2024,0.007867552180027335
22-04-2024,0.008053165028452174
23-04-2024,0.008154798631894793
24-04-2024,0.008022758066387263
25-04-2024,0.008101554869328622
26-04-2024,0.00809523337661752
27-04-2024,0.00806007791164565
28-04-2024,0.008046605637058305
29-04-2024,0.008070155385388359
30-04-2024,0.007951567359469105
01-05-2024,0.00778664059284776
02-05-2024,0.00795336459183159
03-05-2024,0.00811741468529828
04-05-2024,0.008229247088665563
05-05-2024,0.008279350737139791
06-05-2024,0.00829131089338914
07-05-2024,0.00816539510023555
08-05-2024,0.008137143019450998
09-05-2024,0.008367922685334069
10-05-2024,0.008361312035051437
11-05-2024,0.00837696205339161
12-05-2024,0.008424856197881228
13-05-2024,0.008446132932151061
14-05-2024,0.00851413210582516
15-05-2024,0.00875775882371284
16-05-2024,0.008896769090321537
17-05-2024,0.009092917493354225
18-05-2024,0.00917641949972653
19-05-2024,0.00899109726013254
20-05-2024,0.009449063460917373
21-05-2024,0.009671088538728445
22-05-2024,0.009614160869954655
23-05-2024,0.009440398209866708
24-05-2024,0.009618683797708482
25-05-2024,0.009910832222468356
26-05-2024,0.010042414746705015
27-05-2024,0.01031655075770512
28-05-2024,0.01035444333024276
29-05-2024,0.010199003709109486
30-05-2024,0.01016459480883199
31-05-2024,0.01026591492301057
01-06-2024,0.010521086185789551
02-06-2024,0.0104540506916598
03-06-2024,0.010541706711229141
04-06-2024,0.010900022708217957
05-06-2024,0.01114221821743264
06-06-2024,0.011086321248135321
07-06-2024,0.00963593203358687
08-06-2024,0.009526680460855738
09-06-2024,0.00963260259025166
10-06-2024,0.009433389729210167
11-06-2024,0.009211235039226927
12-06-2024,0.00928604019461089
13-06-2024,0.009139873758274176
14-06-2024,0.008985112877589577
15-06-2024,0.009142343821722236
16-06-2024,0.009230158035731175
17-06-2024,0.009124867000789405
18-06-2024,0.008306539915561548
19-06-2024,0.008353799178560429
20-06-2024,0.008338290209504594
21-06-2024,0.008436188798545711
22-06-2024,0.008543410655201446
23-06-2024,0.008426086767560433
24-06-2024,0.008598554436584624
25-06-2024,0.008751254957947848
26-06-2024,0.008745552386469192
27-06-2024,0.00883560676656696
28-06-2024,0.008663221876086289
29-06-2024,0.008629549387713984
30-06-2024,0.008789630563104008
01-07-2024,0.00881448834008934
02-07-2024,0.00897413270061157
03-07-2024,0.00868596341605243
04-07-2024,0.00828625215093398
05-07-2024,0.0076076107645451415
06-07-2024,0.007791244466533465
07-07-2024,0.007534310935738781
08-07-2024,0.0075639075493828
09-07-2024,0.0077275901830998394
10-07-2024,0.007863141920911093
11-07-2024,0.007733545770409283
12-07-2024,0.007842153581734315
13-07-2024,0.007962259370730761
14-07-2024,0.008136198363967397
15-07-2024,0.008492096892896464
16-07-2024,0.00853153109239864
17-07-2024,0.008583126417105826
18-07-2024,0.008647035733032622
19-07-2024,0.008916313036237952
20-07-2024,0.00903813013720916
21-07-2024,0.009160082343229924
22-07-2024,0.008956551371429018
23-07-2024,0.008776222841248018
24-07-2024,0.008733643297215727
25-07-2024,0.008462249658064622
26-07-2024,0.008879072499354839
27-07-2024,0.0086911463340674
28-07-2024,0.008684223859018627
29-07-2024,0.008777452738785845
30-07-2024,0.008658359750342818
31-07-2024,0.008566872152611628
01-08-2024,0.00836894480349414
02-08-2024,0.008164724587438391
03-08-2024,0.007836377157840139
04-08-2024,0.007659160458088525
05-08-2024,0.006655522667090623
06-08-2024,0.0070506791287793386
07-08-2024,0.0070296540087379554
08-08-2024,0.00747633873113701
09-08-2024,0.007413156179587998
10-08-2024,0.007546718335065295
11-08-2024,0.007241809400653886
12-08-2024,0.007437771700676115
13-08-2024,0.007498627818990127
14-08-2024,0.00741516444765951
15-08-2024,0.007335299709691714
16-08-2024,0.00735194674291009
17-08-2024,0.007531345892154968
18-08-2024,0.0075121510125585305
19-08-2024,0.007688416802071627
20-08-2024,0.007735710032633451
21-08-2024,0.007800125396889099
22-08-2024,0.007877904639894948
23-08-2024,0.008335314144862162
24-08-2024,0.00852767711964682
25-08-2024,0.008486963940088707
26-08-2024,0.008215259220636421
27-08-2024,0.007753249668726236
28-08-2024,0.007576046766029426
29-08-2024,0.007638089721915552
30-08-2024,0.007557653493327961
31-08-2024,0.00756237373306659
01-09-2024,0.0073696681697274545
02-09-2024,0.007607967281010757
03-09-2024,0.007591736244118584
04-09-2024,0.007618035219481567
05-09-2024,0.007686422979554615
06-09-2024,0.007496054025818517
07-09-2024,0.007642897161060094
08-09-2024,0.007813882660981427
09-09-2024,0.00803464976284536
10-09-2024,0.008110324836590861
11-09-2024,0.007939185009407487
12-09-2024,0.008205721934094658
13-09-2024,0.008420253476799045
14-09-2024,0.008440324335938991
15-09-2024,0.008253705259894313
16-09-2024,0.008214218160786355
17-09-2024,0.008324067878200994
18-09-2024,0.008478331883367546
19-09-2024,0.008912428384674731
20-09-2024,0.009260361628819182
21-09-2024,0.009476705480992258
22-09-2024,0.009008086616341978
23-09-2024,0.009108278635992789
24-09-2024,0.009568279864246321
25-09-2024,0.009614509532289916
26-09-2024,0.009969144431799092
27-09-2024,0.010200277040706347
28-09-2024,0.010362507723946946
29-09-2024,0.01057653862579148
30-09-2024,0.01033918511959533
01-10-2024,0.011332282445757484
02-10-2024,0.01010252202683428
03-10-2024,0.009085085715568361
04-10-2024,0.009353071934119998
05-10-2024,0.009384055079902111
06-10-2024,0.009623539439219262
