Date,normalized_total_dollar_oi
07-05-2023,0.00648449073432732
08-05-2023,0.0064778213331542845
09-05-2023,0.006623496411527945
10-05-2023,0.006395353885093429
11-05-2023,0.006684371289960705
12-05-2023,0.00659968955685879
13-05-2023,0.006618715542061196
14-05-2023,0.006691574237382916
15-05-2023,0.006674990508344205
16-05-2023,0.006853389474755369
17-05-2023,0.006934161002094516
18-05-2023,0.006796906724537393
19-05-2023,0.00678336412480623
20-05-2023,0.006822271135485123
21-05-2023,0.0068842627491552955
22-05-2023,0.0069847403431309765
23-05-2023,0.007032764608108437
24-05-2023,0.0072440420780486995
25-05-2023,0.007158438887018406
26-05-2023,0.007071389791983979
27-05-2023,0.0071412741042452595
28-05-2023,0.007223580981127504
29-05-2023,0.007211149968362781
30-05-2023,0.007340772286604345
31-05-2023,0.007299319523981352
01-06-2023,0.007364732734123877
02-06-2023,0.007529616797930099
03-06-2023,0.007537854728230469
04-06-2023,0.007487964993607994
05-06-2023,0.0073764406797044105
06-06-2023,0.006994626153143534
07-06-2023,0.00672862216059372
08-06-2023,0.006761863132552125
09-06-2023,0.006835160470497034
10-06-2023,0.0061370069584077225
11-06-2023,0.006067828018651066
12-06-2023,0.0062427438601008805
13-06-2023,0.006245059933176317
14-06-2023,0.006182172819755759
15-06-2023,0.006209147970150357
16-06-2023,0.0061420844737473095
17-06-2023,0.006156564858681698
18-06-2023,0.006136288033502421
19-06-2023,0.0062960335568630205
20-06-2023,0.006691894554117953
21-06-2023,0.00659004336740846
22-06-2023,0.006572518044378501
23-06-2023,0.006557247100752453
24-06-2023,0.006493086186950104
25-06-2023,0.0066042631606753974
26-06-2023,0.006653625098961702
27-06-2023,0.00681135884414407
28-06-2023,0.0065713120323651645
29-06-2023,0.006792893748857072
30-06-2023,0.00665029576764211
01-07-2023,0.006838482190392892
02-07-2023,0.006819974976100948
03-07-2023,0.007213353260413827
04-07-2023,0.006999686024927438
05-07-2023,0.006871127885894392
06-07-2023,0.006495510081772589
07-07-2023,0.006550899008706838
08-07-2023,0.00660797457325331
09-07-2023,0.006554717338492916
10-07-2023,0.006590048022520645
11-07-2023,0.006745173545798106
12-07-2023,0.006810193829523028
13-07-2023,0.0071645204053709406
14-07-2023,0.00649769809314183
15-07-2023,0.006680370347163492
16-07-2023,0.006678177399766479
17-07-2023,0.006774343936263686
18-07-2023,0.006823089826447748
19-07-2023,0.00685204483683272
20-07-2023,0.007004403007027224
21-07-2023,0.0069610798118308935
22-07-2023,0.006882055827556944
23-07-2023,0.006657540936879162
24-07-2023,0.006902447914065324
25-07-2023,0.006877256429239716
26-07-2023,0.0069173027633511975
27-07-2023,0.007008633107235683
28-07-2023,0.007060652160242021
29-07-2023,0.007138240002014283
30-07-2023,0.006944422848170541
31-07-2023,0.007031905959373767
01-08-2023,0.007021482528939636
02-08-2023,0.007098313205894398
03-08-2023,0.007133799532600938
04-08-2023,0.007196308871966835
05-08-2023,0.0072077092412626675
06-08-2023,0.007186458370484566
07-08-2023,0.007224071529046252
08-08-2023,0.007408274884652392
09-08-2023,0.007258900997611949
10-08-2023,0.007375617705998254
11-08-2023,0.007426130066956849
12-08-2023,0.007470798188479798
13-08-2023,0.007330959145916844
14-08-2023,0.007178292822960952
15-08-2023,0.007206034473708754
16-08-2023,0.007149826042506797
17-08-2023,0.00635157100374902
18-08-2023,0.005916519588919976
19-08-2023,0.005648804335383409
20-08-2023,0.005744352167485349
21-08-2023,0.005768868686320596
22-08-2023,0.005626067883740864
23-08-2023,0.005560225288758071
24-08-2023,0.0055996057537412115
25-08-2023,0.005526993515163031
26-08-2023,0.005607224992966843
27-08-2023,0.005681713090241419
28-08-2023,0.0056090986967507256
29-08-2023,0.005806348674963929
30-08-2023,0.005737263888546368
31-08-2023,0.005500313005389948
01-09-2023,0.00543776856377214
02-09-2023,0.005300743808830785
03-09-2023,0.0053079693704253805
04-09-2023,0.005306323211341778
05-09-2023,0.005500815845080372
06-09-2023,0.005519613493659224
07-09-2023,0.005575494948787018
08-09-2023,0.005593430391006564
09-09-2023,0.005563103191147317
10-09-2023,0.005443292761814033
11-09-2023,0.005723113329245658
12-09-2023,0.005613199268216147
13-09-2023,0.005782804190442339
14-09-2023,0.005870830268504623
15-09-2023,0.00584371811908471
16-09-2023,0.005804461680379301
17-09-2023,0.0056040075025681245
18-09-2023,0.005788939632350871
19-09-2023,0.0059209399387431475
20-09-2023,0.005888610192831754
21-09-2023,0.006000707057984201
22-09-2023,0.006034758913043274
23-09-2023,0.006023176571554317
24-09-2023,0.0059839658042689856
25-09-2023,0.006092754391200587
26-09-2023,0.006192157228595588
27-09-2023,0.006030467440708338
28-09-2023,0.006279641054193961
29-09-2023,0.006179403619353677
30-09-2023,0.006306793346220025
01-10-2023,0.006218838068346505
02-10-2023,0.006070498900430778
03-10-2023,0.005982999388259456
04-10-2023,0.006022489655561194
05-10-2023,0.006119943213908322
06-10-2023,0.00626657455127851
07-10-2023,0.00614480268562342
08-10-2023,0.006232868794647704
09-10-2023,0.006102720153883127
10-10-2023,0.00622045232822467
11-10-2023,0.006432614986820584
12-10-2023,0.006471248785063941
13-10-2023,0.0064380888245992324
14-10-2023,0.006528555862369698
15-10-2023,0.0064611909213488
16-10-2023,0.006101919606488984
17-10-2023,0.006160052989437171
18-10-2023,0.006001513700937499
19-10-2023,0.006232990095380719
20-10-2023,0.006232533011612918
21-10-2023,0.006494797881856687
22-10-2023,0.0064773300064531305
23-10-2023,0.00622294069051381
24-10-2023,0.005942590673658127
25-10-2023,0.00606068640503187
26-10-2023,0.006097901480359504
27-10-2023,0.006061648977136682
28-10-2023,0.006124494469978782
29-10-2023,0.006291349292747202
30-10-2023,0.006357306740468917
31-10-2023,0.006364887124666012
01-11-2023,0.0064306682815357475
02-11-2023,0.00611318110986137
03-11-2023,0.006187089170909195
04-11-2023,0.006389072406267882
05-11-2023,0.006456798889962608
06-11-2023,0.0066484735008458294
07-11-2023,0.00655069725473924
08-11-2023,0.0067213550885023956
09-11-2023,0.006152800245951137
10-11-2023,0.006277673736278803
11-11-2023,0.006322317407893433
12-11-2023,0.006346076434149671
13-11-2023,0.006211048988267499
14-11-2023,0.006111328989769311
15-11-2023,0.006340575972554226
16-11-2023,0.006161263009041216
17-11-2023,0.006047412577614329
18-11-2023,0.006072356554796571
19-11-2023,0.006175610370201007
20-11-2023,0.006239895354863369
21-11-2023,0.00594516782272573
22-11-2023,0.0062390763653979615
23-11-2023,0.006303062114087241
24-11-2023,0.006264422610563202
25-11-2023,0.00634583625982682
26-11-2023,0.0062082414629427134
27-11-2023,0.006216377274966967
28-11-2023,0.006281041048048688
29-11-2023,0.006338975793930428
30-11-2023,0.006401381053661344
01-12-2023,0.006664174875410844
02-12-2023,0.006670344263821017
03-12-2023,0.006593023730715527
04-12-2023,0.00660541493037526
05-12-2023,0.006515199932091828
06-12-2023,0.006438629407620593
07-12-2023,0.006649438865670365
08-12-2023,0.006680654332523276
09-12-2023,0.006572695982985557
10-12-2023,0.006699771985180013
11-12-2023,0.006123934792309657
12-12-2023,0.006282054564188944
13-12-2023,0.0061886366900469475
14-12-2023,0.006269409370435437
15-12-2023,0.006208651758875207
16-12-2023,0.006301137052359556
17-12-2023,0.006296475251817604
18-12-2023,0.006206584020548496
19-12-2023,0.006260438469313139
20-12-2023,0.006454916457535828
21-12-2023,0.006587954984501305
22-12-2023,0.006679111693999665
23-12-2023,0.006747949478845096
24-12-2023,0.006664145654608871
25-12-2023,0.006826596993982616
26-12-2023,0.006738546584494504
27-12-2023,0.006814035061693494
28-12-2023,0.006671368522342983
29-12-2023,0.006583076037329993
30-12-2023,0.00659584305942764
31-12-2023,0.00646898372350378
01-01-2024,0.006592547521833804
02-01-2024,0.006652675091066805
03-01-2024,0.005653600103928298
04-01-2024,0.005735556521813816
05-01-2024,0.005555800357182572
06-01-2024,0.005528493559728241
07-01-2024,0.005460516740795389
08-01-2024,0.005577778952096203
09-01-2024,0.005428834820676436
10-01-2024,0.005633785522108819
11-01-2024,0.005866348756586754
12-01-2024,0.006003409011269309
13-01-2024,0.0060896472789856715
14-01-2024,0.006115897714095641
15-01-2024,0.006090353241257728
16-01-2024,0.006183636975320149
17-01-2024,0.00626275988807843
18-01-2024,0.006293789267647734
19-01-2024,0.006185331578754703
20-01-2024,0.006216679619833229
21-01-2024,0.006203467408823054
22-01-2024,0.006212130663959929
23-01-2024,0.0059639735273738165
24-01-2024,0.006017895712407899
25-01-2024,0.006074218440494918
26-01-2024,0.006147972408371374
27-01-2024,0.006146625430789814
28-01-2024,0.005968121631936525
29-01-2024,0.006180623870089736
30-01-2024,0.006089716734853271
31-01-2024,0.005939687292216753
01-02-2024,0.006088935084944298
02-02-2024,0.006145622094335997
03-02-2024,0.006222746395088822
04-02-2024,0.006222625902614165
05-02-2024,0.006340303519791294
06-02-2024,0.006468764435429783
07-02-2024,0.0065368955188520395
08-02-2024,0.00654633208619436
09-02-2024,0.006487333731784021
10-02-2024,0.006613878266744593
11-02-2024,0.0067068892695642795
12-02-2024,0.006869729441898358
13-02-2024,0.0067611086882752225
14-02-2024,0.006916403476473287
15-02-2024,0.006808117274496715
16-02-2024,0.006760834225476692
17-02-2024,0.006780574478194382
18-02-2024,0.006802591281778189
19-02-2024,0.007005654522086873
20-02-2024,0.00685545767651169
21-02-2024,0.006769445574826262
22-02-2024,0.006813601946931924
23-02-2024,0.006925674064462756
24-02-2024,0.0070091934470486155
25-02-2024,0.007154888242359299
26-02-2024,0.0069648690062238125
27-02-2024,0.006759078816011069
28-02-2024,0.006341233189192389
29-02-2024,0.006429677049149645
01-03-2024,0.006643663708392437
02-03-2024,0.006785265010948854
03-03-2024,0.0067759280936650615
04-03-2024,0.006755427658364965
05-03-2024,0.006055222277313124
06-03-2024,0.006235010707363279
07-03-2024,0.006387112005263263
08-03-2024,0.006453296549743451
09-03-2024,0.006641072852405495
10-03-2024,0.006652398484488554
11-03-2024,0.006747367964526373
12-03-2024,0.006746705685392295
13-03-2024,0.006863806998928822
14-03-2024,0.007087410518848062
15-03-2024,0.00675514859838496
16-03-2024,0.006658835755762956
17-03-2024,0.006748570730370453
18-03-2024,0.006688172148004652
19-03-2024,0.006496964562779066
20-03-2024,0.006395075645858856
21-03-2024,0.006406596543835114
22-03-2024,0.006391913710872969
23-03-2024,0.0064402057118100485
24-03-2024,0.006566964193338552
25-03-2024,0.006767139123777644
26-03-2024,0.006907576717731785
27-03-2024,0.007076556392139992
28-03-2024,0.007184288271188967
29-03-2024,0.007238273383892549
30-03-2024,0.007243026679068428
31-03-2024,0.007423656825871507
01-04-2024,0.00724746060558585
02-04-2024,0.006915123308503391
03-04-2024,0.006839148200742257
04-04-2024,0.006759185075315262
05-04-2024,0.00664376551791442
06-04-2024,0.006681309575067819
07-04-2024,0.006852327193232989
08-04-2024,0.007027542725363013
09-04-2024,0.006894415681072895
10-04-2024,0.00681359857881612
11-04-2024,0.006825722275888169
12-04-2024,0.006014631978745629
13-04-2024,0.005023216692054169
14-04-2024,0.0050302627858853435
15-04-2024,0.004893613163771108
16-04-2024,0.0048173827453343605
17-04-2024,0.004887032270971584
18-04-2024,0.004923856785908126
19-04-2024,0.004925300641683322
20-04-2024,0.0050604778284813745
21-04-2024,0.005017406953227068
22-04-2024,0.005142335015258201
23-04-2024,0.005131460773314814
24-04-2024,0.005169282566831807
25-04-2024,0.00510119949404308
26-04-2024,0.005104010981898709
27-04-2024,0.005120350816858606
28-04-2024,0.005109643341633038
29-04-2024,0.0051191912879798174
30-04-2024,0.005268724880233909
01-05-2024,0.005058496873633482
02-05-2024,0.00516953581474424
03-05-2024,0.005337711787425247
04-05-2024,0.005405054456269466
05-05-2024,0.005397607571814926
06-05-2024,0.005347993505386716
07-05-2024,0.005287417478065519
08-05-2024,0.0052781688624053335
09-05-2024,0.00535288875363776
10-05-2024,0.005463374331430334
11-05-2024,0.005421962199499177
12-05-2024,0.005393590595312533
13-05-2024,0.005466796206703317
14-05-2024,0.005411446948400008
15-05-2024,0.005609663516784098
16-05-2024,0.0056082467839972255
17-05-2024,0.005783061114423479
18-05-2024,0.005841686495260518
19-05-2024,0.005754902822028053
20-05-2024,0.005953950684861265
21-05-2024,0.006422852908813838
22-05-2024,0.006415674663030115
23-05-2024,0.00613029776055681
24-05-2024,0.006183720803328386
25-05-2024,0.0063478336863507685
26-05-2024,0.006440396950157072
27-05-2024,0.006603349988747306
28-05-2024,0.006534727900727484
29-05-2024,0.006655987964466712
30-05-2024,0.006508078982346029
31-05-2024,0.00664391453920824
01-06-2024,0.006729960684268654
02-06-2024,0.006679310657190493
03-06-2024,0.006777791817775408
04-06-2024,0.006931952949556157
05-06-2024,0.007083131130382739
06-06-2024,0.006960518734837971
07-06-2024,0.006629316329441439
08-06-2024,0.006441675834829734
09-06-2024,0.006489041086992795
10-06-2024,0.006481693856968347
11-06-2024,0.00635636138671373
12-06-2024,0.006357242281072259
13-06-2024,0.006218119320376058
14-06-2024,0.0061037455995231185
15-06-2024,0.006285724064187438
16-06-2024,0.006339841559309853
17-06-2024,0.006210963267062933
18-06-2024,0.005855549626475922
19-06-2024,0.005865259603955372
20-06-2024,0.005772222187406614
21-06-2024,0.005849397903827111
22-06-2024,0.005896155099555273
23-06-2024,0.005886761109653757
24-06-2024,0.006137682101847198
25-06-2024,0.006088668264825125
26-06-2024,0.005998346014508108
27-06-2024,0.006062454094871338
28-06-2024,0.006127775476342444
29-06-2024,0.006159436161216421
30-06-2024,0.006313173477279329
01-07-2024,0.006281527722842571
02-07-2024,0.006340889943837285
03-07-2024,0.006395078543111674
04-07-2024,0.006410929581508155
05-07-2024,0.005786091083383985
06-07-2024,0.005756432554509249
07-07-2024,0.005709996074434826
08-07-2024,0.005586045095956608
09-07-2024,0.00572907078199698
10-07-2024,0.005811120004292169
11-07-2024,0.00588163089348979
12-07-2024,0.005874427612607262
13-07-2024,0.005963263570301283
14-07-2024,0.0059966028413415496
15-07-2024,0.0060105721058535235
16-07-2024,0.005983120654842059
17-07-2024,0.005946028623493783
18-07-2024,0.005917814537554682
19-07-2024,0.006015611122078132
20-07-2024,0.006140220450203549
21-07-2024,0.006082645816238211
22-07-2024,0.006044133808088397
23-07-2024,0.006058505687328293
24-07-2024,0.006161209845651358
25-07-2024,0.005964725835029932
26-07-2024,0.00607843871617771
27-07-2024,0.00597404690500126
28-07-2024,0.006029238892564777
29-07-2024,0.006115801080624235
30-07-2024,0.006031193208848337
31-07-2024,0.006022079152400071
01-08-2024,0.006065111864069488
02-08-2024,0.006029749291298656
03-08-2024,0.005779650921002092
04-08-2024,0.005824090321270148
05-08-2024,0.005003592577817135
06-08-2024,0.005266059582845097
07-08-2024,0.005230583136658241
08-08-2024,0.005252270392937044
09-08-2024,0.005219312419258633
10-08-2024,0.005138312805281839
11-08-2024,0.005042199116432522
12-08-2024,0.005050078431036483
13-08-2024,0.005033522509707725
14-08-2024,0.005344906214981435
15-08-2024,0.005410288902638022
16-08-2024,0.005368607294021424
17-08-2024,0.005424794234061463
18-08-2024,0.005461320259250345
19-08-2024,0.0054068359884398495
20-08-2024,0.0055219699635772595
21-08-2024,0.005611260772271288
22-08-2024,0.005590541763191946
23-08-2024,0.005790352710021413
24-08-2024,0.005855833322975578
25-08-2024,0.005855148518192058
26-08-2024,0.005693912495377833
27-08-2024,0.005504607779260189
28-08-2024,0.005372379991896386
29-08-2024,0.005405239505018186
30-08-2024,0.005402433174517186
31-08-2024,0.005442873462852343
01-09-2024,0.005463787097699185
02-09-2024,0.005502968975798582
03-09-2024,0.005549677077071004
04-09-2024,0.005484155219480974
05-09-2024,0.005597026530206216
06-09-2024,0.005687411509638898
07-09-2024,0.00568938711536354
08-09-2024,0.0057402123549084435
09-09-2024,0.0058628574427429985
10-09-2024,0.005806180339617995
11-09-2024,0.005774931220123536
12-09-2024,0.0058738001599520275
13-09-2024,0.006000240169171351
14-09-2024,0.006138922021414752
15-09-2024,0.006018065017994478
16-09-2024,0.005950339280860421
17-09-2024,0.0059229851039903
18-09-2024,0.005898881566530428
19-09-2024,0.006196074947395315
20-09-2024,0.00623406040109485
21-09-2024,0.006334746292757841
22-09-2024,0.00610967515359015
23-09-2024,0.0062715835164151535
24-09-2024,0.006434004494165533
25-09-2024,0.006398235794069375
26-09-2024,0.006463424854009019
27-09-2024,0.006546894609245526
28-09-2024,0.0064982071406607745
29-09-2024,0.006579864924273372
30-09-2024,0.006649417181148166
01-10-2024,0.007211441226681094
02-10-2024,0.0066568491648477035
03-10-2024,0.006171040627253598
04-10-2024,0.006274571404648384
05-10-2024,0.006252095715785949
06-10-2024,0.006344070470074077
