Date,Value
29-07-2021,50.0
30-07-2021,53.0
31-07-2021,60.0
01-08-2021,60.0
02-08-2021,48.0
03-08-2021,48.0
04-08-2021,42.0
05-08-2021,50.0
06-08-2021,52.0
07-08-2021,69.0
08-08-2021,74.0
09-08-2021,65.0
10-08-2021,71.0
11-08-2021,70.0
12-08-2021,70.0
13-08-2021,70.0
14-08-2021,76.0
15-08-2021,71.0
16-08-2021,72.0
17-08-2021,72.0
18-08-2021,73.0
19-08-2021,70.0
20-08-2021,70.0
21-08-2021,78.0
22-08-2021,76.0
23-08-2021,79.0
24-08-2021,79.0
25-08-2021,73.0
26-08-2021,75.0
27-08-2021,71.0
28-08-2021,78.0
29-08-2021,72.0
30-08-2021,73.0
31-08-2021,73.0
01-09-2021,71.0
02-09-2021,74.0
03-09-2021,74.0
04-09-2021,72.0
05-09-2021,73.0
06-09-2021,79.0
07-09-2021,79.0
08-09-2021,47.0
09-09-2021,45.0
10-09-2021,46.0
11-09-2021,31.0
12-09-2021,32.0
13-09-2021,44.0
14-09-2021,30.0
15-09-2021,49.0
16-09-2021,53.0
17-09-2021,48.0
18-09-2021,50.0
19-09-2021,53.0
20-09-2021,50.0
21-09-2021,27.0
22-09-2021,21.0
23-09-2021,27.0
24-09-2021,33.0
25-09-2021,28.0
26-09-2021,27.0
27-09-2021,26.0
28-09-2021,25.0
29-09-2021,24.0
30-09-2021,20.0
01-10-2021,27.0
02-10-2021,54.0
03-10-2021,49.0
04-10-2021,54.0
05-10-2021,59.0
06-10-2021,68.0
07-10-2021,76.0
08-10-2021,74.0
09-10-2021,72.0
10-10-2021,71.0
11-10-2021,71.0
12-10-2021,78.0
13-10-2021,70.0
14-10-2021,70.0
15-10-2021,71.0
16-10-2021,78.0
17-10-2021,79.0
18-10-2021,78.0
19-10-2021,75.0
20-10-2021,82.0
21-10-2021,84.0
22-10-2021,75.0
23-10-2021,74.0
24-10-2021,73.0
25-10-2021,72.0
26-10-2021,76.0
27-10-2021,73.0
28-10-2021,66.0
29-10-2021,70.0
30-10-2021,73.0
31-10-2021,74.0
01-11-2021,74.0
02-11-2021,73.0
03-11-2021,76.0
04-11-2021,73.0
05-11-2021,73.0
06-11-2021,71.0
07-11-2021,73.0
08-11-2021,75.0
09-11-2021,84.0
10-11-2021,75.0
11-11-2021,77.0
12-11-2021,74.0
13-11-2021,72.0
14-11-2021,74.0
15-11-2021,72.0
16-11-2021,71.0
17-11-2021,52.0
18-11-2021,54.0
19-11-2021,34.0
20-11-2021,43.0
21-11-2021,49.0
22-11-2021,50.0
23-11-2021,33.0
24-11-2021,42.0
25-11-2021,32.0
26-11-2021,47.0
27-11-2021,21.0
28-11-2021,27.0
29-11-2021,33.0
30-11-2021,40.0
01-12-2021,34.0
02-12-2021,32.0
03-12-2021,31.0
04-12-2021,25.0
05-12-2021,18.0
06-12-2021,16.0
07-12-2021,25.0
08-12-2021,28.0
09-12-2021,29.0
10-12-2021,24.0
11-12-2021,16.0
12-12-2021,27.0
13-12-2021,28.0
14-12-2021,21.0
15-12-2021,28.0
16-12-2021,29.0
17-12-2021,23.0
18-12-2021,24.0
19-12-2021,29.0
20-12-2021,25.0
21-12-2021,27.0
22-12-2021,45.0
23-12-2021,34.0
24-12-2021,41.0
25-12-2021,39.0
26-12-2021,37.0
27-12-2021,40.0
28-12-2021,41.0
29-12-2021,27.0
30-12-2021,22.0
31-12-2021,28.0
01-01-2022,21.0
02-01-2022,29.0
03-01-2022,29.0
04-01-2022,23.0
05-01-2022,24.0
06-01-2022,15.0
07-01-2022,18.0
08-01-2022,10.0
09-01-2022,23.0
10-01-2022,23.0
11-01-2022,21.0
12-01-2022,22.0
13-01-2022,21.0
14-01-2022,21.0
15-01-2022,23.0
16-01-2022,21.0
17-01-2022,22.0
18-01-2022,24.0
19-01-2022,24.0
20-01-2022,24.0
21-01-2022,19.0
22-01-2022,13.0
23-01-2022,11.0
24-01-2022,13.0
25-01-2022,12.0
26-01-2022,23.0
27-01-2022,20.0
28-01-2022,24.0
29-01-2022,24.0
30-01-2022,29.0
31-01-2022,20.0
01-02-2022,26.0
02-02-2022,28.0
03-02-2022,20.0
04-02-2022,20.0
05-02-2022,33.0
06-02-2022,37.0
07-02-2022,45.0
08-02-2022,48.0
09-02-2022,54.0
10-02-2022,50.0
11-02-2022,50.0
12-02-2022,44.0
13-02-2022,44.0
14-02-2022,46.0
15-02-2022,46.0
16-02-2022,51.0
17-02-2022,52.0
18-02-2022,30.0
19-02-2022,25.0
20-02-2022,27.0
21-02-2022,25.0
22-02-2022,20.0
23-02-2022,25.0
24-02-2022,23.0
25-02-2022,27.0
26-02-2022,26.0
27-02-2022,26.0
28-02-2022,20.0
01-03-2022,51.0
02-03-2022,52.0
03-03-2022,39.0
04-03-2022,33.0
05-03-2022,22.0
06-03-2022,22.0
07-03-2022,23.0
08-03-2022,21.0
09-03-2022,22.0
10-03-2022,28.0
11-03-2022,22.0
12-03-2022,22.0
13-03-2022,21.0
14-03-2022,23.0
15-03-2022,21.0
16-03-2022,24.0
17-03-2022,27.0
18-03-2022,25.0
19-03-2022,28.0
20-03-2022,31.0
21-03-2022,30.0
22-03-2022,26.0
23-03-2022,31.0
24-03-2022,40.0
25-03-2022,47.0
26-03-2022,51.0
27-03-2022,49.0
28-03-2022,60.0
29-03-2022,56.0
30-03-2022,55.0
31-03-2022,52.0
01-04-2022,50.0
02-04-2022,52.0
03-04-2022,48.0
04-04-2022,52.0
05-04-2022,53.0
06-04-2022,48.0
07-04-2022,34.0
08-04-2022,37.0
09-04-2022,30.0
10-04-2022,34.0
11-04-2022,32.0
12-04-2022,20.0
13-04-2022,25.0
14-04-2022,28.0
15-04-2022,22.0
16-04-2022,28.0
17-04-2022,28.0
18-04-2022,24.0
19-04-2022,27.0
20-04-2022,27.0
21-04-2022,27.0
22-04-2022,26.0
23-04-2022,24.0
24-04-2022,24.0
25-04-2022,23.0
26-04-2022,27.0
27-04-2022,21.0
28-04-2022,24.0
29-04-2022,23.0
30-04-2022,20.0
01-05-2022,22.0
02-05-2022,28.0
03-05-2022,27.0
04-05-2022,21.0
05-05-2022,27.0
06-05-2022,22.0
07-05-2022,23.0
08-05-2022,18.0
09-05-2022,11.0
10-05-2022,10.0
11-05-2022,12.0
12-05-2022,12.0
13-05-2022,10.0
14-05-2022,9.0
15-05-2022,10.0
16-05-2022,14.0
17-05-2022,8.0
18-05-2022,12.0
19-05-2022,13.0
20-05-2022,13.0
21-05-2022,13.0
22-05-2022,14.0
23-05-2022,10.0
24-05-2022,12.0
25-05-2022,11.0
26-05-2022,12.0
27-05-2022,12.0
28-05-2022,13.0
29-05-2022,14.0
30-05-2022,10.0
31-05-2022,16.0
01-06-2022,17.0
02-06-2022,13.0
03-06-2022,10.0
04-06-2022,14.0
05-06-2022,10.0
06-06-2022,13.0
07-06-2022,15.0
08-06-2022,17.0
09-06-2022,11.0
10-06-2022,13.0
11-06-2022,12.0
12-06-2022,14.0
13-06-2022,11.0
14-06-2022,8.0
15-06-2022,7.0
16-06-2022,7.0
17-06-2022,9.0
18-06-2022,6.0
19-06-2022,6.0
20-06-2022,9.0
21-06-2022,9.0
22-06-2022,11.0
23-06-2022,11.0
24-06-2022,11.0
25-06-2022,14.0
26-06-2022,14.0
27-06-2022,12.0
28-06-2022,10.0
29-06-2022,13.0
30-06-2022,11.0
01-07-2022,11.0
02-07-2022,14.0
03-07-2022,11.0
04-07-2022,14.0
05-07-2022,19.0
06-07-2022,18.0
07-07-2022,18.0
08-07-2022,20.0
09-07-2022,24.0
10-07-2022,24.0
11-07-2022,22.0
12-07-2022,16.0
13-07-2022,15.0
14-07-2022,18.0
15-07-2022,15.0
16-07-2022,21.0
17-07-2022,24.0
18-07-2022,20.0
19-07-2022,30.0
20-07-2022,31.0
21-07-2022,34.0
22-07-2022,33.0
23-07-2022,31.0
24-07-2022,30.0
25-07-2022,30.0
26-07-2022,26.0
27-07-2022,28.0
28-07-2022,32.0
29-07-2022,39.0
30-07-2022,42.0
31-07-2022,39.0
01-08-2022,33.0
02-08-2022,31.0
03-08-2022,34.0
04-08-2022,30.0
05-08-2022,31.0
06-08-2022,31.0
07-08-2022,30.0
08-08-2022,30.0
09-08-2022,42.0
10-08-2022,31.0
11-08-2022,41.0
12-08-2022,42.0
13-08-2022,46.0
14-08-2022,47.0
15-08-2022,45.0
16-08-2022,44.0
17-08-2022,41.0
18-08-2022,30.0
19-08-2022,33.0
20-08-2022,29.0
21-08-2022,27.0
22-08-2022,29.0
23-08-2022,28.0
24-08-2022,25.0
25-08-2022,25.0
26-08-2022,27.0
27-08-2022,28.0
28-08-2022,28.0
29-08-2022,24.0
30-08-2022,27.0
31-08-2022,23.0
01-09-2022,20.0
02-09-2022,25.0
03-09-2022,21.0
04-09-2022,20.0
05-09-2022,23.0
06-09-2022,22.0
07-09-2022,24.0
08-09-2022,20.0
09-09-2022,22.0
10-09-2022,28.0
11-09-2022,26.0
12-09-2022,25.0
13-09-2022,34.0
14-09-2022,27.0
15-09-2022,28.0
16-09-2022,20.0
17-09-2022,22.0
18-09-2022,27.0
19-09-2022,21.0
20-09-2022,23.0
21-09-2022,23.0
22-09-2022,22.0
23-09-2022,20.0
24-09-2022,24.0
25-09-2022,24.0
26-09-2022,21.0
27-09-2022,20.0
28-09-2022,20.0
29-09-2022,22.0
30-09-2022,21.0
01-10-2022,20.0
02-10-2022,24.0
03-10-2022,24.0
04-10-2022,20.0
05-10-2022,25.0
06-10-2022,26.0
07-10-2022,23.0
08-10-2022,24.0
09-10-2022,22.0
10-10-2022,22.0
11-10-2022,24.0
12-10-2022,20.0
13-10-2022,20.0
14-10-2022,24.0
15-10-2022,24.0
16-10-2022,24.0
17-10-2022,20.0
18-10-2022,22.0
19-10-2022,23.0
20-10-2022,23.0
21-10-2022,23.0
22-10-2022,20.0
23-10-2022,23.0
24-10-2022,22.0
25-10-2022,20.0
26-10-2022,33.0
27-10-2022,32.0
28-10-2022,30.0
29-10-2022,34.0
30-10-2022,34.0
31-10-2022,31.0
01-11-2022,30.0
02-11-2022,30.0
03-11-2022,30.0
04-11-2022,30.0
05-11-2022,38.0
06-11-2022,40.0
07-11-2022,33.0
08-11-2022,31.0
09-11-2022,29.0
10-11-2022,22.0
11-11-2022,25.0
12-11-2022,21.0
13-11-2022,22.0
14-11-2022,24.0
15-11-2022,22.0
16-11-2022,23.0
17-11-2022,20.0
18-11-2022,23.0
19-11-2022,23.0
20-11-2022,24.0
21-11-2022,21.0
22-11-2022,22.0
23-11-2022,22.0
24-11-2022,20.0
25-11-2022,20.0
26-11-2022,22.0
27-11-2022,26.0
28-11-2022,28.0
29-11-2022,26.0
30-11-2022,29.0
01-12-2022,27.0
02-12-2022,27.0
03-12-2022,27.0
04-12-2022,26.0
05-12-2022,26.0
06-12-2022,25.0
07-12-2022,29.0
08-12-2022,25.0
09-12-2022,26.0
10-12-2022,27.0
11-12-2022,26.0
12-12-2022,27.0
13-12-2022,27.0
14-12-2022,30.0
15-12-2022,31.0
16-12-2022,29.0
17-12-2022,28.0
18-12-2022,26.0
19-12-2022,29.0
20-12-2022,29.0
21-12-2022,26.0
22-12-2022,28.0
23-12-2022,27.0
24-12-2022,29.0
25-12-2022,29.0
26-12-2022,28.0
27-12-2022,27.0
28-12-2022,28.0
29-12-2022,28.0
30-12-2022,28.0
31-12-2022,25.0
01-01-2023,26.0
02-01-2023,27.0
03-01-2023,26.0
04-01-2023,29.0
05-01-2023,29.0
06-01-2023,26.0
07-01-2023,25.0
08-01-2023,25.0
09-01-2023,25.0
10-01-2023,26.0
11-01-2023,26.0
12-01-2023,30.0
13-01-2023,31.0
14-01-2023,46.0
15-01-2023,52.0
16-01-2023,45.0
17-01-2023,51.0
18-01-2023,52.0
19-01-2023,45.0
20-01-2023,51.0
21-01-2023,53.0
22-01-2023,53.0
23-01-2023,50.0
24-01-2023,52.0
25-01-2023,51.0
26-01-2023,54.0
27-01-2023,55.0
28-01-2023,52.0
29-01-2023,55.0
30-01-2023,61.0
31-01-2023,51.0
01-02-2023,56.0
02-02-2023,60.0
03-02-2023,60.0
04-02-2023,58.0
05-02-2023,58.0
06-02-2023,56.0
07-02-2023,54.0
08-02-2023,58.0
09-02-2023,55.0
10-02-2023,48.0
11-02-2023,49.0
12-02-2023,50.0
13-02-2023,48.0
14-02-2023,50.0
15-02-2023,53.0
16-02-2023,62.0
17-02-2023,61.0
18-02-2023,60.0
19-02-2023,60.0
20-02-2023,58.0
21-02-2023,60.0
22-02-2023,59.0
23-02-2023,56.0
24-02-2023,53.0
25-02-2023,52.0
26-02-2023,51.0
27-02-2023,50.0
28-02-2023,53.0
01-03-2023,50.0
02-03-2023,51.0
03-03-2023,50.0
04-03-2023,50.0
05-03-2023,47.0
06-03-2023,48.0
07-03-2023,49.0
08-03-2023,50.0
09-03-2023,44.0
10-03-2023,34.0
11-03-2023,33.0
12-03-2023,33.0
13-03-2023,49.0
14-03-2023,56.0
15-03-2023,50.0
16-03-2023,52.0
17-03-2023,51.0
18-03-2023,64.0
19-03-2023,63.0
20-03-2023,66.0
21-03-2023,68.0
22-03-2023,62.0
23-03-2023,57.0
24-03-2023,61.0
25-03-2023,64.0
26-03-2023,64.0
27-03-2023,64.0
28-03-2023,59.0
29-03-2023,57.0
30-03-2023,60.0
31-03-2023,63.0
01-04-2023,61.0
02-04-2023,63.0
03-04-2023,63.0
04-04-2023,62.0
05-04-2023,62.0
06-04-2023,63.0
07-04-2023,64.0
08-04-2023,61.0
09-04-2023,61.0
10-04-2023,62.0
11-04-2023,68.0
12-04-2023,65.0
13-04-2023,61.0
14-04-2023,68.0
15-04-2023,68.0
16-04-2023,68.0
17-04-2023,69.0
18-04-2023,58.0
19-04-2023,63.0
20-04-2023,52.0
21-04-2023,50.0
22-04-2023,53.0
23-04-2023,56.0
24-04-2023,53.0
25-04-2023,53.0
26-04-2023,56.0
27-04-2023,59.0
28-04-2023,64.0
29-04-2023,64.0
30-04-2023,60.0
01-05-2023,63.0
02-05-2023,55.0
03-05-2023,64.0
04-05-2023,64.0
05-05-2023,61.0
06-05-2023,60.0
07-05-2023,64.0
08-05-2023,60.0
09-05-2023,51.0
10-05-2023,52.0
11-05-2023,52.0
12-05-2023,49.0
13-05-2023,48.0
14-05-2023,48.0
15-05-2023,50.0
16-05-2023,54.0
17-05-2023,50.0
18-05-2023,51.0
19-05-2023,48.0
20-05-2023,48.0
21-05-2023,52.0
22-05-2023,49.0
23-05-2023,50.0
24-05-2023,50.0
25-05-2023,51.0
26-05-2023,49.0
27-05-2023,48.0
28-05-2023,50.0
29-05-2023,52.0
30-05-2023,51.0
31-05-2023,51.0
01-06-2023,52.0
02-06-2023,50.0
03-06-2023,53.0
04-06-2023,52.0
05-06-2023,53.0
06-06-2023,44.0
07-06-2023,53.0
08-06-2023,50.0
09-06-2023,50.0
10-06-2023,49.0
11-06-2023,47.0
12-06-2023,47.0
13-06-2023,45.0
14-06-2023,46.0
15-06-2023,41.0
16-06-2023,47.0
17-06-2023,47.0
18-06-2023,49.0
19-06-2023,47.0
20-06-2023,49.0
21-06-2023,59.0
22-06-2023,65.0
23-06-2023,65.0
24-06-2023,62.0
25-06-2023,64.0
26-06-2023,55.0
27-06-2023,59.0
28-06-2023,62.0
29-06-2023,54.0
30-06-2023,56.0
01-07-2023,59.0
02-07-2023,63.0
03-07-2023,62.0
04-07-2023,64.0
05-07-2023,61.0
06-07-2023,56.0
07-07-2023,55.0
08-07-2023,58.0
09-07-2023,55.0
10-07-2023,56.0
11-07-2023,57.0
12-07-2023,64.0
13-07-2023,57.0
14-07-2023,60.0
15-07-2023,56.0
16-07-2023,57.0
17-07-2023,54.0
18-07-2023,56.0
19-07-2023,50.0
20-07-2023,56.0
21-07-2023,50.0
22-07-2023,52.0
23-07-2023,54.0
24-07-2023,55.0
25-07-2023,50.0
26-07-2023,51.0
27-07-2023,51.0
28-07-2023,52.0
29-07-2023,52.0
30-07-2023,52.0
31-07-2023,50.0
01-08-2023,53.0
02-08-2023,53.0
03-08-2023,52.0
04-08-2023,54.0
05-08-2023,50.0
06-08-2023,49.0
07-08-2023,49.0
08-08-2023,54.0
09-08-2023,50.0
10-08-2023,53.0
11-08-2023,51.0
12-08-2023,54.0
13-08-2023,54.0
14-08-2023,50.0
15-08-2023,53.0
16-08-2023,52.0
17-08-2023,50.0
18-08-2023,37.0
19-08-2023,39.0
20-08-2023,37.0
21-08-2023,38.0
22-08-2023,37.0
23-08-2023,37.0
24-08-2023,41.0
25-08-2023,39.0
26-08-2023,38.0
27-08-2023,38.0
28-08-2023,39.0
29-08-2023,39.0
30-08-2023,49.0
31-08-2023,52.0
01-09-2023,40.0
02-09-2023,39.0
03-09-2023,40.0
04-09-2023,40.0
05-09-2023,40.0
06-09-2023,42.0
07-09-2023,41.0
08-09-2023,46.0
09-09-2023,41.0
10-09-2023,40.0
11-09-2023,40.0
12-09-2023,30.0
13-09-2023,41.0
14-09-2023,45.0
15-09-2023,45.0
16-09-2023,43.0
17-09-2023,46.0
18-09-2023,46.0
19-09-2023,46.0
20-09-2023,47.0
21-09-2023,47.0
22-09-2023,43.0
23-09-2023,47.0
24-09-2023,44.0
25-09-2023,47.0
26-09-2023,46.0
27-09-2023,44.0
28-09-2023,46.0
29-09-2023,48.0
30-09-2023,47.0
01-10-2023,48.0
02-10-2023,50.0
03-10-2023,50.0
04-10-2023,49.0
05-10-2023,48.0
06-10-2023,50.0
07-10-2023,49.0
08-10-2023,50.0
09-10-2023,50.0
10-10-2023,50.0
11-10-2023,47.0
12-10-2023,45.0
13-10-2023,44.0
14-10-2023,47.0
15-10-2023,45.0
16-10-2023,47.0
17-10-2023,52.0
18-10-2023,50.0
19-10-2023,52.0
20-10-2023,53.0
21-10-2023,63.0
22-10-2023,53.0
23-10-2023,53.0
24-10-2023,66.0
25-10-2023,72.0
26-10-2023,71.0
27-10-2023,70.0
28-10-2023,65.0
29-10-2023,72.0
30-10-2023,68.0
31-10-2023,66.0
01-11-2023,66.0
02-11-2023,72.0
03-11-2023,65.0
04-11-2023,68.0
05-11-2023,70.0
06-11-2023,74.0
07-11-2023,68.0
08-11-2023,66.0
09-11-2023,69.0
10-11-2023,70.0
11-11-2023,70.0
12-11-2023,73.0
13-11-2023,72.0
14-11-2023,69.0
15-11-2023,60.0
16-11-2023,70.0
17-11-2023,63.0
18-11-2023,69.0
19-11-2023,66.0
20-11-2023,69.0
21-11-2023,71.0
22-11-2023,62.0
23-11-2023,66.0
24-11-2023,66.0
25-11-2023,73.0
26-11-2023,73.0
27-11-2023,66.0
28-11-2023,68.0
29-11-2023,72.0
30-11-2023,74.0
01-12-2023,71.0
02-12-2023,74.0
03-12-2023,73.0
04-12-2023,74.0
05-12-2023,75.0
06-12-2023,72.0
07-12-2023,72.0
08-12-2023,72.0
09-12-2023,73.0
10-12-2023,74.0
11-12-2023,74.0
12-12-2023,67.0
13-12-2023,65.0
14-12-2023,72.0
15-12-2023,70.0
16-12-2023,67.0
17-12-2023,73.0
18-12-2023,65.0
19-12-2023,73.0
20-12-2023,74.0
21-12-2023,70.0
22-12-2023,74.0
23-12-2023,70.0
24-12-2023,71.0
25-12-2023,73.0
26-12-2023,71.0
27-12-2023,73.0
28-12-2023,73.0
29-12-2023,65.0
30-12-2023,68.0
31-12-2023,67.0
01-01-2024,65.0
02-01-2024,71.0
03-01-2024,70.0
04-01-2024,68.0
05-01-2024,72.0
06-01-2024,70.0
07-01-2024,71.0
08-01-2024,71.0
09-01-2024,76.0
10-01-2024,73.0
11-01-2024,76.0
12-01-2024,71.0
13-01-2024,64.0
14-01-2024,60.0
15-01-2024,52.0
16-01-2024,64.0
17-01-2024,60.0
18-01-2024,63.0
19-01-2024,51.0
20-01-2024,52.0
21-01-2024,56.0
22-01-2024,55.0
23-01-2024,50.0
24-01-2024,48.0
25-01-2024,52.0
26-01-2024,49.0
27-01-2024,55.0
28-01-2024,54.0
29-01-2024,55.0
30-01-2024,61.0
31-01-2024,60.0
01-02-2024,63.0
02-02-2024,63.0
03-02-2024,60.0
04-02-2024,60.0
05-02-2024,60.0
06-02-2024,64.0
07-02-2024,62.0
08-02-2024,66.0
09-02-2024,72.0
10-02-2024,74.0
11-02-2024,71.0
12-02-2024,70.0
13-02-2024,79.0
14-02-2024,74.0
15-02-2024,72.0
16-02-2024,72.0
17-02-2024,76.0
18-02-2024,72.0
19-02-2024,75.0
20-02-2024,72.0
21-02-2024,78.0
22-02-2024,74.0
23-02-2024,76.0
24-02-2024,72.0
25-02-2024,74.0
26-02-2024,72.0
27-02-2024,79.0
28-02-2024,82.0
29-02-2024,80.0
01-03-2024,80.0
02-03-2024,80.0
03-03-2024,83.0
04-03-2024,82.0
05-03-2024,90.0
06-03-2024,75.0
07-03-2024,82.0
08-03-2024,81.0
09-03-2024,84.0
10-03-2024,79.0
11-03-2024,82.0
12-03-2024,81.0
13-03-2024,81.0
14-03-2024,88.0
15-03-2024,83.0
16-03-2024,81.0
17-03-2024,79.0
18-03-2024,77.0
19-03-2024,79.0
20-03-2024,74.0
21-03-2024,78.0
22-03-2024,75.0
23-03-2024,73.0
24-03-2024,74.0
25-03-2024,75.0
26-03-2024,81.0
27-03-2024,83.0
28-03-2024,80.0
29-03-2024,79.0
30-03-2024,75.0
31-03-2024,75.0
01-04-2024,79.0
02-04-2024,79.0
03-04-2024,71.0
04-04-2024,70.0
05-04-2024,79.0
06-04-2024,75.0
07-04-2024,78.0
08-04-2024,76.0
09-04-2024,80.0
10-04-2024,78.0
11-04-2024,76.0
12-04-2024,79.0
13-04-2024,72.0
14-04-2024,72.0
15-04-2024,74.0
16-04-2024,65.0
17-04-2024,67.0
18-04-2024,57.0
19-04-2024,66.0
20-04-2024,66.0
21-04-2024,72.0
22-04-2024,73.0
23-04-2024,71.0
24-04-2024,72.0
25-04-2024,72.0
26-04-2024,70.0
27-04-2024,67.0
28-04-2024,65.0
29-04-2024,67.0
30-04-2024,67.0
01-05-2024,54.0
02-05-2024,43.0
03-05-2024,48.0
04-05-2024,67.0
05-05-2024,69.0
06-05-2024,71.0
07-05-2024,68.0
08-05-2024,64.0
09-05-2024,55.0
10-05-2024,66.0
11-05-2024,53.0
12-05-2024,56.0
13-05-2024,57.0
14-05-2024,66.0
15-05-2024,64.0
16-05-2024,70.0
17-05-2024,74.0
18-05-2024,73.0
19-05-2024,72.0
20-05-2024,70.0
21-05-2024,76.0
22-05-2024,76.0
23-05-2024,76.0
24-05-2024,74.0
25-05-2024,76.0
26-05-2024,75.0
27-05-2024,74.0
28-05-2024,72.0
29-05-2024,72.0
30-05-2024,73.0
31-05-2024,73.0
01-06-2024,72.0
02-06-2024,73.0
03-06-2024,73.0
04-06-2024,73.0
05-06-2024,75.0
06-06-2024,78.0
07-06-2024,77.0
08-06-2024,72.0
09-06-2024,75.0
10-06-2024,72.0
11-06-2024,74.0
12-06-2024,72.0
13-06-2024,70.0
14-06-2024,74.0
15-06-2024,74.0
16-06-2024,71.0
17-06-2024,71.0
18-06-2024,74.0
19-06-2024,64.0
20-06-2024,60.0
21-06-2024,63.0
22-06-2024,53.0
23-06-2024,55.0
24-06-2024,51.0
25-06-2024,30.0
26-06-2024,46.0
27-06-2024,40.0
28-06-2024,47.0
29-06-2024,30.0
30-06-2024,47.0
01-07-2024,53.0
02-07-2024,51.0
03-07-2024,50.0
04-07-2024,44.0
05-07-2024,29.0
06-07-2024,26.0
07-07-2024,29.0
08-07-2024,28.0
09-07-2024,27.0
10-07-2024,28.0
11-07-2024,29.0
12-07-2024,25.0
13-07-2024,25.0
14-07-2024,33.0
15-07-2024,52.0
16-07-2024,65.0
17-07-2024,69.0
18-07-2024,61.0
19-07-2024,60.0
20-07-2024,74.0
21-07-2024,74.0
22-07-2024,70.0
23-07-2024,71.0
24-07-2024,69.0
25-07-2024,68.0
26-07-2024,68.0
27-07-2024,72.0
28-07-2024,71.0
29-07-2024,74.0
30-07-2024,67.0
31-07-2024,61.0
01-08-2024,52.0
02-08-2024,57.0
03-08-2024,37.0
04-08-2024,34.0
05-08-2024,26.0
06-08-2024,17.0
07-08-2024,29.0
08-08-2024,20.0
09-08-2024,48.0
10-08-2024,40.0
11-08-2024,39.0
12-08-2024,25.0
13-08-2024,31.0
14-08-2024,30.0
15-08-2024,29.0
16-08-2024,27.0
17-08-2024,25.0
18-08-2024,31.0
19-08-2024,28.0
20-08-2024,30.0
21-08-2024,26.0
22-08-2024,39.0
23-08-2024,34.0
24-08-2024,56.0
25-08-2024,54.0
26-08-2024,55.0
27-08-2024,48.0
28-08-2024,30.0
29-08-2024,29.0
30-08-2024,34.0
31-08-2024,29.0
01-09-2024,26.0
02-09-2024,26.0
03-09-2024,26.0
04-09-2024,27.0
05-09-2024,29.0
06-09-2024,22.0
07-09-2024,23.0
08-09-2024,29.0
09-09-2024,26.0
10-09-2024,33.0
11-09-2024,37.0
12-09-2024,31.0
13-09-2024,32.0
14-09-2024,50.0
15-09-2024,51.0
16-09-2024,39.0
17-09-2024,33.0
18-09-2024,45.0
19-09-2024,49.0
20-09-2024,54.0
21-09-2024,54.0
22-09-2024,52.0
23-09-2024,50.0
24-09-2024,54.0
25-09-2024,59.0
26-09-2024,50.0
27-09-2024,61.0
28-09-2024,64.0
29-09-2024,63.0
30-09-2024,61.0
01-10-2024,50.0
02-10-2024,42.0
03-10-2024,37.0
04-10-2024,41.0
05-10-2024,49.0
06-10-2024,50.0
